"","Nome","Posição","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"740","Róger Guedes","ATA","Atlético-MG","4,62",1,"-0,30","-0,30","-2,38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"741","Maycon","MEI","Corinthians","4,62",1,"-0,30","-0,30","-2,38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"742","Moisés","MEI","Palmeiras","7,37",1,"-0,30","-0,30","-3,63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"743","Brenner","ATA","Internacional","0,69",1,"-0,30","-0,30","-0,31",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"744","Vitor Bueno","MEI","Santos","7,37",1,"-0,30","-0,30","-3,63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"745","Vinícius","MEI","Bahia","7,30",1,"-0,40","-0,40","-3,70",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"746","Caio Henrique","MEI","Paraná","2,48",1,"-0,40","-0,40","-1,52",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4
"747","Gabriel","ZAG","Atlético-MG","7,92",1,"-0,50","-0,50","-4,08",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0
"748","Rafael Marques","ATA","Cruzeiro","2,41",1,"-0,50","-0,50","-1,59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"749","Júnior Brumado","ATA","Bahia","1,72",1,"-0,50","-0,50","-1,28",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0
"750","Frazan","ZAG","Fluminense","1,72",1,"-0,50","-0,50","-1,28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"751","Wesley","MEI","América-MG","3,10",1,"-0,50","-0,50","-1,90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"752","João Carlos","ATA","Fluminense","1,03",1,"-0,50","-0,50","-0,97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"753","Hygor","ATA","Sport","1,03",1,"-0,50","-0,50","-0,97",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"754","Báez","LAT","Paraná","2,41",1,"-0,50","-0,50","-1,59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"755","Pedrinho","MEI","Corinthians","3,72",1,"-0,60","-0,60","-2,28",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
"756","Gilberto ","LAT","Fluminense","5,03",1,"-0,70","-0,70","-2,97",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
"757","Felipe Azevedo","ATA","Ceará","5,72",1,"-0,70","-0,70","-3,28",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"758","Patric","LAT","Atlético-MG","4,27",1,"-0,80","-0,80","-2,73",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,6
"759","Douglas Friedrich","GOL","Bahia","2,89",1,"-0,80","-0,80","-2,11",0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1
"760","Gum","ZAG","Fluminense","2,89",1,"-0,80","-0,80","-2,11",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
"761","Ramon","ZAG","Vitória","3,58",1,"-0,80","-0,80","-2,42",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
"762","Ricardo Oliveira","ATA","Atlético-MG","2,76",1,"-1,00","-1,00","-2,24",0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,2,2
"763","Renê Júnior","MEI","Corinthians","6,20",1,"-1,00","-1,00","-3,80",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1
"764","Thiago Santos","ATA","Paraná","1,38",1,"-1,00","-1,00","-1,62",1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0
"765","Caíque","GOL","Vitória","2,76",1,"-1,00","-1,00","-2,24",0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
"766","Brenner","ATA","São Paulo","2,76",1,"-1,00","-1,00","-2,24",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
"767","Robinho","MEI","Cruzeiro","7,51",1,"-1,10","-1,10","-4,49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"768","Thiago Martins","ZAG","Palmeiras","4,75",1,"-1,10","-1,10","-3,25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"769","Kanu","ZAG","Vitória","4,48",1,"-1,50","-1,50","-3,52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"770","Léo Ortiz","ZAG","Sport","3,10",1,"-1,50","-1,50","-2,90",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
"771","Rafael Thyere","ZAG","Chapecoense","2,20",1,"-1,80","-1,80","-2,80",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"772","Claudio Winck","LAT","Sport","2,20",1,"-1,80","-1,80","-2,80",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1
"773","Márcio Araújo","MEI","Chapecoense","2,89",1,"-1,80","-1,80","-3,11",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
"774","Fábio Santos","LAT","Atlético-MG","5,51",1,"-2,00","-2,00","-4,49",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5
"775","Sassá","ATA","Cruzeiro","4,13",1,"-2,00","-2,00","-3,87",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0
"776","Rafael Carioca","LAT","Ceará","1,38",1,"-2,00","-2,00","-2,62",1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,6
"777","Diogo Barbosa","LAT","Palmeiras","8,96",1,"-2,00","-2,00","-6,04",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,5
"778","Santos","GOL","Atlético-PR","3,24",1,"-2,30","-2,30","-3,76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"779","Andrés Ríos","ATA","Vasco","3,10",1,"-2,50","-2,50","-3,90",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0
"780","Rodrigo Andrade","MEI","Vitória","0,69",1,"-2,70","-2,70","-1,31",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,4
"781","Yago","MEI","Atlético-MG","0,69",1,"-3,00","-3,00","-3,31",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
"782","William Pottker","ATA","Internacional","3,44",1,"-3,00","-3,00","-4,56",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0
"783","Jandrei","GOL","Chapecoense","3,79",1,"-3,50","-3,50","-5,21",0,0,0,0,1,0,0,0,2,0,0,0,0,0,5,0,0,0
"784","Marcos Rocha","LAT","Palmeiras","7,92",1,"-3,50","-3,50","-7,08",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,5
"785","Zé Ivaldo","ZAG","Atlético-PR","0,69",1,"-3,60","-3,60","-2,31",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,2
"786","Júlio César","GOL","Fluminense","2,55",1,"-4,30","-4,30","-5,45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
"787","Éverton Ribeiro","MEI","Flamengo","2,89",1,"-5,80","-5,80","-7,11",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"788","Agenor","GOL","Sport","0,69",1,"-6,00","-6,00","-2,31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
